MOVIE_ID,YEAR,MONTH,DAY,SEASON,WEEKDAY,TIME
35348,2006,9,29,autumn,Friday,2006-09-29
35349,2004,11,9,autumn,Tuesday,2004-11-09
35350,2004,9,11,autumn,Saturday,2004-09-11
35351,2006,9,29,autumn,Friday,2006-09-29
35352,2009,10,22,autumn,Thursday,2009-10-22
35353,2016,7,1,summer,Friday,2016-07-01
35354,2012,6,14,summer,Thursday,2012-06-14
35355,2006,9,29,autumn,Friday,2006-09-29
35356,2000,2,13,winter,Sunday,2000-02-13
35357,2016,7,1,summer,Friday,2016-07-01
35358,2000,3,2,spring,Thursday,2000-03-02
35359,2007,1,19,winter,Friday,2007-01-19
35360,2010,6,1,summer,Tuesday,2010-06-01
35361,2007,2,9,winter,Friday,2007-02-09
35362,2006,1,3,winter,Tuesday,2006-01-03
35363,2004,8,29,summer,Sunday,2004-08-29
35364,2000,12,19,winter,Tuesday,2000-12-19
35365,2011,9,2,autumn,Friday,2011-09-02
35366,2007,2,9,winter,Friday,2007-02-09
35367,1999,1,17,winter,Sunday,1999-01-17
35368,2006,6,27,summer,Tuesday,2006-06-27
35369,2007,2,9,winter,Friday,2007-02-09
35370,2001,1,11,winter,Thursday,2001-01-11
35371,2004,12,21,winter,Tuesday,2004-12-21
35372,2000,3,30,spring,Thursday,2000-03-30
35373,2001,1,30,winter,Tuesday,2001-01-30
35374,2007,1,23,winter,Tuesday,2007-01-23
35375,1999,12,5,winter,Sunday,1999-12-05
35376,1999,12,5,winter,Sunday,1999-12-05
35377,2007,9,11,autumn,Tuesday,2007-09-11
35378,2012,7,3,summer,Tuesday,2012-07-03
35379,2001,5,21,spring,Monday,2001-05-21
35380,2001,5,21,spring,Monday,2001-05-21
35381,2006,6,16,summer,Friday,2006-06-16
35382,2000,8,30,summer,Wednesday,2000-08-30
35383,2007,1,3,winter,Wednesday,2007-01-03
35384,2006,4,4,spring,Tuesday,2006-04-04
35385,2000,6,16,summer,Friday,2000-06-16
35386,1999,1,1,winter,Friday,1999-01-01
35387,2008,2,26,winter,Tuesday,2008-02-26
35388,2006,9,29,autumn,Friday,2006-09-29
35389,2010,6,29,summer,Tuesday,2010-06-29
35390,1993,1,1,winter,Friday,1993-01-01
35391,2001,3,17,spring,Saturday,2001-03-17
35392,2000,1,4,winter,Tuesday,2000-01-04
35393,2000,1,4,winter,Tuesday,2000-01-04
35394,2004,2,3,winter,Tuesday,2004-02-03
35395,2000,10,20,autumn,Friday,2000-10-20
35396,2007,12,2,winter,Sunday,2007-12-02
35397,2007,4,24,spring,Tuesday,2007-04-24
35398,2002,6,12,summer,Wednesday,2002-06-12
35399,2003,9,13,autumn,Saturday,2003-09-13
35400,2011,8,24,summer,Wednesday,2011-08-24
35401,2012,1,3,winter,Tuesday,2012-01-03
35402,2001,9,11,autumn,Tuesday,2001-09-11
35403,2007,1,23,winter,Tuesday,2007-01-23
35404,2011,5,30,spring,Monday,2011-05-30
35405,2011,5,30,spring,Monday,2011-05-30
35406,2010,9,16,autumn,Thursday,2010-09-16
35407,2002,11,19,autumn,Tuesday,2002-11-19
35408,2011,12,10,winter,Saturday,2011-12-10
35409,2006,10,7,autumn,Saturday,2006-10-07
35410,2008,6,20,summer,Friday,2008-06-20
35411,2004,12,21,winter,Tuesday,2004-12-21
35412,2002,5,8,spring,Wednesday,2002-05-08
35413,2007,1,23,winter,Tuesday,2007-01-23
35414,2006,9,29,autumn,Friday,2006-09-29
35415,2000,3,5,spring,Sunday,2000-03-05
35416,2000,6,7,summer,Wednesday,2000-06-07
35417,2002,4,6,spring,Saturday,2002-04-06
35418,2000,6,7,summer,Wednesday,2000-06-07
35419,2012,5,17,spring,Thursday,2012-05-17
35420,2008,9,30,autumn,Tuesday,2008-09-30
35421,2002,1,31,winter,Thursday,2002-01-31
35422,2012,2,23,winter,Thursday,2012-02-23
35423,2000,4,21,spring,Friday,2000-04-21
35424,2012,8,28,summer,Tuesday,2012-08-28
35425,2008,4,21,spring,Monday,2008-04-21
35426,2004,3,20,spring,Saturday,2004-03-20
35427,1999,1,29,winter,Friday,1999-01-29
35428,1999,1,29,winter,Friday,1999-01-29
35429,1999,1,29,winter,Friday,1999-01-29
35430,1999,1,15,winter,Friday,1999-01-15
35431,2006,10,17,autumn,Tuesday,2006-10-17
35432,2005,4,19,spring,Tuesday,2005-04-19
35433,2011,10,4,autumn,Tuesday,2011-10-04
35434,2011,9,10,autumn,Saturday,2011-09-10
35435,2006,7,13,summer,Thursday,2006-07-13
35436,2000,4,24,spring,Monday,2000-04-24
35437,2006,9,29,autumn,Friday,2006-09-29
35438,2011,6,28,summer,Tuesday,2011-06-28
35439,2009,8,7,summer,Friday,2009-08-07
35440,2011,5,21,spring,Saturday,2011-05-21
35441,2009,12,8,winter,Tuesday,2009-12-08
35442,1999,7,29,summer,Thursday,1999-07-29
35443,2008,12,19,winter,Friday,2008-12-19
35444,2011,8,13,summer,Saturday,2011-08-13
35445,2006,5,8,spring,Monday,2006-05-08
35446,2001,2,12,winter,Monday,2001-02-12
35447,1999,6,10,summer,Thursday,1999-06-10
35448,2004,12,14,winter,Tuesday,2004-12-14
35449,1999,6,10,summer,Thursday,1999-06-10
35450,1999,6,10,summer,Thursday,1999-06-10
35451,2006,9,29,autumn,Friday,2006-09-29
35452,1999,9,5,autumn,Sunday,1999-09-05
35453,2006,6,16,summer,Friday,2006-06-16
35454,2006,11,7,autumn,Tuesday,2006-11-07
35455,2002,6,3,summer,Monday,2002-06-03
35456,1999,9,5,autumn,Sunday,1999-09-05
35457,2007,1,29,winter,Monday,2007-01-29
35458,2011,11,4,autumn,Friday,2011-11-04
35459,1999,9,7,autumn,Tuesday,1999-09-07
35460,2006,4,28,spring,Friday,2006-04-28
35461,2000,1,27,winter,Thursday,2000-01-27
35462,2000,1,27,winter,Thursday,2000-01-27
35463,2000,1,25,winter,Tuesday,2000-01-25
35464,2005,11,8,autumn,Tuesday,2005-11-08
35465,2000,1,27,winter,Thursday,2000-01-27
35466,2006,10,26,autumn,Thursday,2006-10-26
35467,2000,1,27,winter,Thursday,2000-01-27
35468,1996,1,1,winter,Monday,1996-01-01
35469,2005,1,17,winter,Monday,2005-01-17
35470,2007,4,3,spring,Tuesday,2007-04-03
35471,2006,1,28,winter,Saturday,2006-01-28
35472,2009,3,15,spring,Sunday,2009-03-15
35473,2001,7,26,summer,Thursday,2001-07-26
35474,2008,4,14,spring,Monday,2008-04-14
35475,2008,6,10,summer,Tuesday,2008-06-10
35476,2008,4,14,spring,Monday,2008-04-14
35477,2001,4,23,spring,Monday,2001-04-23
35478,1999,12,1,winter,Wednesday,1999-12-01
35479,2000,4,22,spring,Saturday,2000-04-22
35480,2008,11,19,autumn,Wednesday,2008-11-19
35481,2011,5,8,spring,Sunday,2011-05-08
35482,2020,8,1,summer,Saturday,2020-08-01
35483,2009,6,20,summer,Saturday,2009-06-20
35484,2022,10,20,autumn,Thursday,2022-10-20
35485,2003,7,13,summer,Sunday,2003-07-13
35486,2007,2,9,winter,Friday,2007-02-09
35487,2009,3,11,spring,Wednesday,2009-03-11
35488,2002,3,25,spring,Monday,2002-03-25
35489,2002,5,16,spring,Thursday,2002-05-16
35490,2002,5,16,spring,Thursday,2002-05-16
35491,2005,8,13,summer,Saturday,2005-08-13
35492,2010,4,6,spring,Tuesday,2010-04-06
35493,2001,9,17,autumn,Monday,2001-09-17
35494,2000,2,2,winter,Wednesday,2000-02-02
35495,2006,9,29,autumn,Friday,2006-09-29
35496,2006,1,5,winter,Thursday,2006-01-05
35497,1999,6,29,summer,Tuesday,1999-06-29
35498,1999,10,2,autumn,Saturday,1999-10-02
35499,2006,9,29,autumn,Friday,2006-09-29
35500,2002,8,6,summer,Tuesday,2002-08-06
35501,2011,4,4,spring,Monday,2011-04-04
35502,2010,2,4,winter,Thursday,2010-02-04
35503,2006,9,29,autumn,Friday,2006-09-29
35504,2006,9,29,autumn,Friday,2006-09-29
35505,2012,8,25,summer,Saturday,2012-08-25
35506,2003,8,7,summer,Thursday,2003-08-07
35507,2005,5,9,spring,Monday,2005-05-09
35508,2004,11,28,autumn,Sunday,2004-11-28
35509,2006,2,26,winter,Sunday,2006-02-26
35510,2011,10,9,autumn,Sunday,2011-10-09
35511,2001,7,31,summer,Tuesday,2001-07-31
35512,2007,1,18,winter,Thursday,2007-01-18
35513,2003,10,28,autumn,Tuesday,2003-10-28
35514,2000,8,14,summer,Monday,2000-08-14
35515,2000,8,14,summer,Monday,2000-08-14
35516,2007,1,27,winter,Saturday,2007-01-27
35517,2006,11,7,autumn,Tuesday,2006-11-07
35518,2006,5,4,spring,Thursday,2006-05-04
35519,2001,11,13,autumn,Tuesday,2001-11-13
35520,2001,11,1,autumn,Thursday,2001-11-01
35521,2006,3,14,spring,Tuesday,2006-03-14
35522,2006,6,26,summer,Monday,2006-06-26
35523,2005,10,13,autumn,Thursday,2005-10-13
35524,2001,7,12,summer,Thursday,2001-07-12
35525,1999,7,20,summer,Tuesday,1999-07-20
35526,1999,5,14,spring,Friday,1999-05-14
35527,1972,1,1,winter,Saturday,1972-01-01
35528,2001,3,19,spring,Monday,2001-03-19
35529,2006,10,7,autumn,Saturday,2006-10-07
35530,2001,7,31,summer,Tuesday,2001-07-31
35531,2001,7,31,summer,Tuesday,2001-07-31
35532,2007,2,9,winter,Friday,2007-02-09
35533,2007,9,9,autumn,Sunday,2007-09-09
35534,2000,2,12,winter,Saturday,2000-02-12
35535,2003,4,1,spring,Tuesday,2003-04-01
35536,2006,12,10,winter,Sunday,2006-12-10
35537,2005,4,5,spring,Tuesday,2005-04-05
35538,2012,5,15,spring,Tuesday,2012-05-15
35539,2001,11,7,autumn,Wednesday,2001-11-07
35540,2007,11,29,autumn,Thursday,2007-11-29
35541,2008,4,15,spring,Tuesday,2008-04-15
35542,2015,1,6,winter,Tuesday,2015-01-06
35543,2008,4,1,spring,Tuesday,2008-04-01
35544,2010,2,7,winter,Sunday,2010-02-07
35545,2000,7,4,summer,Tuesday,2000-07-04
35546,2006,10,10,autumn,Tuesday,2006-10-10
35547,2002,8,21,summer,Wednesday,2002-08-21
35548,2007,6,5,summer,Tuesday,2007-06-05
35549,2008,1,8,winter,Tuesday,2008-01-08
35550,2000,2,21,winter,Monday,2000-02-21
35551,2000,2,22,winter,Tuesday,2000-02-22
35552,2012,9,9,autumn,Sunday,2012-09-09
35553,2009,1,20,winter,Tuesday,2009-01-20
35554,1999,10,14,autumn,Thursday,1999-10-14
35555,1999,10,14,autumn,Thursday,1999-10-14
35556,2000,10,10,autumn,Tuesday,2000-10-10
35557,2000,6,21,summer,Wednesday,2000-06-21
35558,1999,10,14,autumn,Thursday,1999-10-14
35559,2001,10,10,autumn,Wednesday,2001-10-10
35560,2001,10,10,autumn,Wednesday,2001-10-10
35561,2001,10,10,autumn,Wednesday,2001-10-10
35562,2001,10,10,autumn,Wednesday,2001-10-10
35563,2001,10,10,autumn,Wednesday,2001-10-10
35564,1999,10,7,autumn,Thursday,1999-10-07
35565,2004,6,26,summer,Saturday,2004-06-26
35566,2010,4,6,spring,Tuesday,2010-04-06
35567,2000,7,31,summer,Monday,2000-07-31
35568,2007,2,9,winter,Friday,2007-02-09
35569,2001,4,17,spring,Tuesday,2001-04-17
35570,2012,1,10,winter,Tuesday,2012-01-10
35571,2004,9,28,autumn,Tuesday,2004-09-28
35572,2012,6,20,summer,Wednesday,2012-06-20
35573,2010,7,17,summer,Saturday,2010-07-17
35574,1999,12,30,winter,Thursday,1999-12-30
35575,2009,5,6,spring,Wednesday,2009-05-06
35576,2012,3,3,spring,Saturday,2012-03-03
35577,2004,5,27,spring,Thursday,2004-05-27
35578,2000,9,1,autumn,Friday,2000-09-01
35579,2002,12,24,winter,Tuesday,2002-12-24
35580,2009,1,27,winter,Tuesday,2009-01-27
35581,2008,11,18,autumn,Tuesday,2008-11-18
35582,1999,2,22,winter,Monday,1999-02-22
35583,1999,2,22,winter,Monday,1999-02-22
35584,1999,2,22,winter,Monday,1999-02-22
35585,1999,2,22,winter,Monday,1999-02-22
35586,2010,1,30,winter,Saturday,2010-01-30
35587,2006,3,1,spring,Wednesday,2006-03-01
35588,2005,12,7,winter,Wednesday,2005-12-07
35589,2011,2,11,winter,Friday,2011-02-11
35590,2011,2,11,winter,Friday,2011-02-11
35591,2010,1,17,winter,Sunday,2010-01-17
35592,2006,9,29,autumn,Friday,2006-09-29
35593,2007,1,27,winter,Saturday,2007-01-27
35594,2007,2,21,winter,Wednesday,2007-02-21
35595,2005,9,17,autumn,Saturday,2005-09-17
35596,2005,9,17,autumn,Saturday,2005-09-17
35597,2009,3,12,spring,Thursday,2009-03-12
35598,2009,12,30,winter,Wednesday,2009-12-30
35599,2011,12,9,winter,Friday,2011-12-09
35600,2007,5,27,spring,Sunday,2007-05-27
35601,2010,2,3,winter,Wednesday,2010-02-03
35602,2010,1,6,winter,Wednesday,2010-01-06
35603,2003,1,8,winter,Wednesday,2003-01-08
35604,2006,5,12,spring,Friday,2006-05-12
35605,2009,8,22,summer,Saturday,2009-08-22
35606,2000,9,7,autumn,Thursday,2000-09-07
35607,1999,8,1,summer,Sunday,1999-08-01
35608,2001,6,28,summer,Thursday,2001-06-28
35609,1998,11,28,autumn,Saturday,1998-11-28
35610,2011,11,26,autumn,Saturday,2011-11-26
35611,2010,8,10,summer,Tuesday,2010-08-10
35612,2009,11,24,autumn,Tuesday,2009-11-24
35613,2004,6,8,summer,Tuesday,2004-06-08
35614,2009,2,24,winter,Tuesday,2009-02-24
35615,2001,8,15,summer,Wednesday,2001-08-15
35616,2007,2,9,winter,Friday,2007-02-09
35617,2008,9,26,autumn,Friday,2008-09-26
35618,2008,9,26,autumn,Friday,2008-09-26
35619,2001,9,11,autumn,Tuesday,2001-09-11
35620,2010,7,21,summer,Wednesday,2010-07-21
35621,2010,10,21,autumn,Thursday,2010-10-21
35622,2011,2,1,winter,Tuesday,2011-02-01
35623,2001,4,11,spring,Wednesday,2001-04-11
35624,2003,9,5,autumn,Friday,2003-09-05
35625,2007,2,9,winter,Friday,2007-02-09
35626,2007,2,9,winter,Friday,2007-02-09
35627,2005,5,24,spring,Tuesday,2005-05-24
35628,2006,9,29,autumn,Friday,2006-09-29
35629,2008,11,28,autumn,Friday,2008-11-28
35630,2006,9,29,autumn,Friday,2006-09-29
35631,2009,8,18,summer,Tuesday,2009-08-18
35632,2001,4,18,spring,Wednesday,2001-04-18
35633,2004,7,27,summer,Tuesday,2004-07-27
35634,1998,11,22,autumn,Sunday,1998-11-22
35635,2008,4,12,spring,Saturday,2008-04-12
35636,2000,1,8,winter,Saturday,2000-01-08
35637,2010,2,19,winter,Friday,2010-02-19
35638,2010,3,3,spring,Wednesday,2010-03-03
35639,2002,1,23,winter,Wednesday,2002-01-23
35640,2003,2,19,winter,Wednesday,2003-02-19
35641,2004,6,1,summer,Tuesday,2004-06-01
35642,2007,2,9,winter,Friday,2007-02-09
35643,2007,1,9,winter,Tuesday,2007-01-09
35644,2007,11,28,autumn,Wednesday,2007-11-28
35645,2007,11,28,autumn,Wednesday,2007-11-28
35646,2012,1,2,winter,Monday,2012-01-02
35647,2005,12,6,winter,Tuesday,2005-12-06
35648,2006,6,20,summer,Tuesday,2006-06-20
35649,2009,12,1,winter,Tuesday,2009-12-01
35650,2009,12,1,winter,Tuesday,2009-12-01
35651,2012,1,17,winter,Tuesday,2012-01-17
35652,2012,4,10,spring,Tuesday,2012-04-10
35653,2008,8,19,summer,Tuesday,2008-08-19
35654,2011,7,26,summer,Tuesday,2011-07-26
35655,2002,1,23,winter,Wednesday,2002-01-23
35656,2004,5,4,spring,Tuesday,2004-05-04
35657,2007,11,28,autumn,Wednesday,2007-11-28
35658,2007,11,28,autumn,Wednesday,2007-11-28
35659,2006,12,13,winter,Wednesday,2006-12-13
35660,2011,12,29,winter,Thursday,2011-12-29
35661,2010,7,1,summer,Thursday,2010-07-01
35662,2010,3,17,spring,Wednesday,2010-03-17
35663,2011,1,18,winter,Tuesday,2011-01-18
35664,2011,3,16,spring,Wednesday,2011-03-16
35665,2012,3,11,spring,Sunday,2012-03-11
35666,2011,4,17,spring,Sunday,2011-04-17
35667,2012,5,1,spring,Tuesday,2012-05-01
35668,2010,7,24,summer,Saturday,2010-07-24
35669,2006,6,9,summer,Friday,2006-06-09
35670,2008,2,1,winter,Friday,2008-02-01
35671,2011,3,11,spring,Friday,2011-03-11
35672,2002,7,6,summer,Saturday,2002-07-06
35673,2009,10,10,autumn,Saturday,2009-10-10
35674,2000,5,11,spring,Thursday,2000-05-11
35675,2004,7,20,summer,Tuesday,2004-07-20
35676,2002,7,19,summer,Friday,2002-07-19
35677,2002,7,19,summer,Friday,2002-07-19
35678,1999,4,1,spring,Thursday,1999-04-01
35679,2002,7,25,summer,Thursday,2002-07-25
35680,2017,7,4,summer,Tuesday,2017-07-04
35681,2005,3,5,spring,Saturday,2005-03-05
35682,2006,6,27,summer,Tuesday,2006-06-27
35683,1999,4,1,spring,Thursday,1999-04-01
35684,1999,4,1,spring,Thursday,1999-04-01
35685,2012,8,28,summer,Tuesday,2012-08-28
35686,2002,2,1,winter,Friday,2002-02-01
35687,2001,8,14,summer,Tuesday,2001-08-14
35688,2000,2,19,winter,Saturday,2000-02-19
35689,2012,6,14,summer,Thursday,2012-06-14
35690,2000,2,19,winter,Saturday,2000-02-19
35691,2003,10,7,autumn,Tuesday,2003-10-07
35692,2008,12,22,winter,Monday,2008-12-22
35693,2006,8,21,summer,Monday,2006-08-21
35694,2008,2,12,winter,Tuesday,2008-02-12
35695,2012,9,2,autumn,Sunday,2012-09-02
35696,2011,2,18,winter,Friday,2011-02-18
35697,2008,5,16,spring,Friday,2008-05-16
35698,2009,8,12,summer,Wednesday,2009-08-12
35699,2011,3,6,spring,Sunday,2011-03-06
35700,2010,3,21,spring,Sunday,2010-03-21
35701,2001,11,2,autumn,Friday,2001-11-02
35702,2012,7,11,summer,Wednesday,2012-07-11
35703,2003,12,23,winter,Tuesday,2003-12-23
35704,2002,1,8,winter,Tuesday,2002-01-08
35705,2002,12,20,winter,Friday,2002-12-20
35706,2003,9,9,autumn,Tuesday,2003-09-09
35707,2009,9,8,autumn,Tuesday,2009-09-08
35708,2009,8,5,summer,Wednesday,2009-08-05
35709,2008,7,17,summer,Thursday,2008-07-17
35710,2006,10,26,autumn,Thursday,2006-10-26
35711,2005,7,5,summer,Tuesday,2005-07-05
35712,1976,12,31,winter,Friday,1976-12-31
35713,2003,8,11,summer,Monday,2003-08-11
35714,2003,8,11,summer,Monday,2003-08-11
35715,2006,6,28,summer,Wednesday,2006-06-28
35716,2008,9,16,autumn,Tuesday,2008-09-16
35717,2011,3,27,spring,Sunday,2011-03-27
35718,2008,11,25,autumn,Tuesday,2008-11-25
35719,2000,11,28,autumn,Tuesday,2000-11-28
35720,2000,12,29,winter,Friday,2000-12-29
35721,2004,8,28,summer,Saturday,2004-08-28
35722,2004,9,7,autumn,Tuesday,2004-09-07
35723,2010,1,20,winter,Wednesday,2010-01-20
35724,2006,12,7,winter,Thursday,2006-12-07
35725,1999,2,7,winter,Sunday,1999-02-07
35726,1999,2,7,winter,Sunday,1999-02-07
35727,2012,4,24,spring,Tuesday,2012-04-24
35728,2012,5,5,spring,Saturday,2012-05-05
35729,2007,10,10,autumn,Wednesday,2007-10-10
35730,2007,8,20,summer,Monday,2007-08-20
35731,2011,1,2,winter,Sunday,2011-01-02
35732,2000,1,14,winter,Friday,2000-01-14
35733,2009,6,30,summer,Tuesday,2009-06-30
35734,2009,5,6,spring,Wednesday,2009-05-06
35735,2009,2,17,winter,Tuesday,2009-02-17
35736,2003,12,22,winter,Monday,2003-12-22
35737,2011,2,8,winter,Tuesday,2011-02-08
35738,2006,9,29,autumn,Friday,2006-09-29
35739,1993,1,1,winter,Friday,1993-01-01
35740,2000,1,19,winter,Wednesday,2000-01-19
35741,2006,9,29,autumn,Friday,2006-09-29
35742,2006,6,16,summer,Friday,2006-06-16
35743,2001,6,25,summer,Monday,2001-06-25
35744,2009,6,15,summer,Monday,2009-06-15
35745,1999,2,3,winter,Wednesday,1999-02-03
35746,1999,2,3,winter,Wednesday,1999-02-03
35747,2010,1,6,winter,Wednesday,2010-01-06
35748,2010,1,10,winter,Sunday,2010-01-10
35749,2007,2,9,winter,Friday,2007-02-09
35750,2009,3,31,spring,Tuesday,2009-03-31
35751,2012,6,30,summer,Saturday,2012-06-30
35752,2009,9,30,autumn,Wednesday,2009-09-30
35753,2007,2,9,winter,Friday,2007-02-09
35754,2001,11,18,autumn,Sunday,2001-11-18
35755,2001,11,23,autumn,Friday,2001-11-23
35756,2006,9,29,autumn,Friday,2006-09-29
35757,2005,2,23,winter,Wednesday,2005-02-23
35758,2003,1,18,winter,Saturday,2003-01-18
35759,2009,9,8,autumn,Tuesday,2009-09-08
35760,2006,9,26,autumn,Tuesday,2006-09-26
35761,2010,9,26,autumn,Sunday,2010-09-26
35762,2003,1,18,winter,Saturday,2003-01-18
35763,2008,1,1,winter,Tuesday,2008-01-01
35764,2008,2,12,winter,Tuesday,2008-02-12
35765,2009,4,28,spring,Tuesday,2009-04-28
35766,2010,4,13,spring,Tuesday,2010-04-13
35767,2001,10,2,autumn,Tuesday,2001-10-02
35768,2000,1,2,winter,Sunday,2000-01-02
35769,2005,3,22,spring,Tuesday,2005-03-22
35770,2002,1,3,winter,Thursday,2002-01-03
35771,2007,2,9,winter,Friday,2007-02-09
35772,2008,9,1,autumn,Monday,2008-09-01
35773,2002,1,3,winter,Thursday,2002-01-03
35774,2011,2,15,winter,Tuesday,2011-02-15
35775,2007,11,8,autumn,Thursday,2007-11-08
35776,1999,6,29,summer,Tuesday,1999-06-29
35777,2010,4,6,spring,Tuesday,2010-04-06
35778,2004,10,29,autumn,Friday,2004-10-29
35779,2004,8,14,summer,Saturday,2004-08-14
35780,2007,2,9,winter,Friday,2007-02-09
35781,2008,4,8,spring,Tuesday,2008-04-08
35782,2011,9,19,autumn,Monday,2011-09-19
35783,2012,7,4,summer,Wednesday,2012-07-04
35784,2006,9,29,autumn,Friday,2006-09-29
35785,2007,6,10,summer,Sunday,2007-06-10
35786,2006,4,25,spring,Tuesday,2006-04-25
35787,2006,9,12,autumn,Tuesday,2006-09-12
35788,2012,4,24,spring,Tuesday,2012-04-24
35789,1999,8,17,summer,Tuesday,1999-08-17
35790,2006,9,29,autumn,Friday,2006-09-29
35791,2012,9,11,autumn,Tuesday,2012-09-11
35792,2016,1,1,winter,Friday,2016-01-01
35793,2010,12,5,winter,Sunday,2010-12-05
35794,2008,10,21,autumn,Tuesday,2008-10-21
35795,2010,3,2,spring,Tuesday,2010-03-02
35796,2009,3,23,spring,Monday,2009-03-23
35797,2009,7,7,summer,Tuesday,2009-07-07
35798,2007,4,3,spring,Tuesday,2007-04-03
35799,2001,8,11,summer,Saturday,2001-08-11
35800,2011,3,25,spring,Friday,2011-03-25
35801,2012,7,22,summer,Sunday,2012-07-22
35802,2006,3,28,spring,Tuesday,2006-03-28
35803,2009,2,27,winter,Friday,2009-02-27
35804,2006,3,27,spring,Monday,2006-03-27
35805,2006,1,31,winter,Tuesday,2006-01-31
35806,2010,4,16,spring,Friday,2010-04-16
35807,2010,5,1,spring,Saturday,2010-05-01
35808,2012,8,5,summer,Sunday,2012-08-05
35809,2009,8,14,summer,Friday,2009-08-14
35810,2012,6,26,summer,Tuesday,2012-06-26
35811,2005,9,30,autumn,Friday,2005-09-30
35812,2011,4,7,spring,Thursday,2011-04-07
35813,2002,1,8,winter,Tuesday,2002-01-08
35814,2005,8,30,summer,Tuesday,2005-08-30
35815,2010,4,6,spring,Tuesday,2010-04-06
35816,2007,9,22,autumn,Saturday,2007-09-22
35817,2008,10,14,autumn,Tuesday,2008-10-14
35818,2012,1,20,winter,Friday,2012-01-20
35819,2007,1,21,winter,Sunday,2007-01-21
35820,1999,10,21,autumn,Thursday,1999-10-21
35821,1999,10,21,autumn,Thursday,1999-10-21
35822,2012,7,10,summer,Tuesday,2012-07-10
35823,2011,10,24,autumn,Monday,2011-10-24
35824,2006,3,13,spring,Monday,2006-03-13
35825,2008,4,8,spring,Tuesday,2008-04-08
35826,2001,12,14,winter,Friday,2001-12-14
35827,2001,12,14,winter,Friday,2001-12-14
35828,2012,3,26,spring,Monday,2012-03-26
35829,2007,10,24,autumn,Wednesday,2007-10-24
35830,2006,10,1,autumn,Sunday,2006-10-01
35831,2008,1,22,winter,Tuesday,2008-01-22
35832,2012,3,26,spring,Monday,2012-03-26
35833,2000,2,22,winter,Tuesday,2000-02-22
35834,2008,10,3,autumn,Friday,2008-10-03
35835,2009,6,11,summer,Thursday,2009-06-11
35836,2007,2,26,winter,Monday,2007-02-26
35837,2007,2,9,winter,Friday,2007-02-09
35838,2002,5,21,spring,Tuesday,2002-05-21
35839,2002,5,21,spring,Tuesday,2002-05-21
35840,2006,10,7,autumn,Saturday,2006-10-07
35841,2006,6,13,summer,Tuesday,2006-06-13
35842,2012,10,3,autumn,Wednesday,2012-10-03
35843,2004,11,30,autumn,Tuesday,2004-11-30
35844,2010,8,28,summer,Saturday,2010-08-28
35845,2012,8,7,summer,Tuesday,2012-08-07
35846,2009,10,22,autumn,Thursday,2009-10-22
35847,2007,1,25,winter,Thursday,2007-01-25
35848,1999,1,26,winter,Tuesday,1999-01-26
35849,1999,6,12,summer,Saturday,1999-06-12
35850,1999,10,13,autumn,Wednesday,1999-10-13
35851,2000,1,12,winter,Wednesday,2000-01-12
35852,2000,1,5,winter,Wednesday,2000-01-05
35853,2000,1,12,winter,Wednesday,2000-01-12
35854,2006,8,11,summer,Friday,2006-08-11
35855,2005,9,3,autumn,Saturday,2005-09-03
35856,1996,5,3,spring,Friday,1996-05-03
35857,2009,1,17,winter,Saturday,2009-01-17
35858,2007,6,26,summer,Tuesday,2007-06-26
35859,1975,1,1,winter,Wednesday,1975-01-01
35860,2003,8,25,summer,Monday,2003-08-25
35861,2012,7,18,summer,Wednesday,2012-07-18
35862,2006,2,28,winter,Tuesday,2006-02-28
35863,2006,4,28,spring,Friday,2006-04-28
35864,2009,12,1,winter,Tuesday,2009-12-01
35865,2006,11,7,autumn,Tuesday,2006-11-07
35866,2006,9,28,autumn,Thursday,2006-09-28
35867,2009,1,25,winter,Sunday,2009-01-25
35868,2007,11,28,autumn,Wednesday,2007-11-28
35869,2008,11,7,autumn,Friday,2008-11-07
35870,2012,9,22,autumn,Saturday,2012-09-22
35871,2006,9,28,autumn,Thursday,2006-09-28
35872,2009,8,20,summer,Thursday,2009-08-20
35873,2006,9,24,autumn,Sunday,2006-09-24
35874,2012,9,18,autumn,Tuesday,2012-09-18
35875,2012,7,4,summer,Wednesday,2012-07-04
35876,2012,7,4,summer,Wednesday,2012-07-04
35877,2009,3,11,spring,Wednesday,2009-03-11
35878,2002,10,8,autumn,Tuesday,2002-10-08
35879,2011,5,27,spring,Friday,2011-05-27
35880,2007,2,9,winter,Friday,2007-02-09
35881,2005,9,5,autumn,Monday,2005-09-05
35882,2005,4,26,spring,Tuesday,2005-04-26
35883,2007,9,5,autumn,Wednesday,2007-09-05
35884,2000,4,1,spring,Saturday,2000-04-01
35885,2010,7,22,summer,Thursday,2010-07-22
35886,2007,4,2,spring,Monday,2007-04-02
35887,2004,11,27,autumn,Saturday,2004-11-27
35888,2007,10,23,autumn,Tuesday,2007-10-23
35889,2012,6,6,summer,Wednesday,2012-06-06
35890,2007,2,13,winter,Tuesday,2007-02-13
35891,2007,10,15,autumn,Monday,2007-10-15
35892,2010,10,9,autumn,Saturday,2010-10-09
35893,2006,12,8,winter,Friday,2006-12-08
35894,2000,8,21,summer,Monday,2000-08-21
35895,2009,6,18,summer,Thursday,2009-06-18
35896,2004,3,11,spring,Thursday,2004-03-11
